ds,Hisse_Kodu,y
2017-06-14,AKBNK.IS,6.307439804077148
2017-06-15,AKBNK.IS,6.243469715118408
2017-06-16,AKBNK.IS,6.237072467803955
2017-06-19,AKBNK.IS,6.403393745422363
2017-06-20,AKBNK.IS,6.377806663513184
2017-06-21,AKBNK.IS,6.384204387664795
2017-06-22,AKBNK.IS,6.4353790283203125
2017-06-23,AKBNK.IS,6.358615875244141
2017-06-26,AKBNK.IS,6.358615875244141
2017-06-27,AKBNK.IS,6.358615875244141
2017-06-28,AKBNK.IS,6.384204387664795
2017-06-29,AKBNK.IS,6.326630592346191
2017-06-30,AKBNK.IS,6.269057750701904
2017-07-03,AKBNK.IS,6.2882490158081055
2017-07-04,AKBNK.IS,6.390600204467773
2017-07-05,AKBNK.IS,6.307439804077148
2017-07-06,AKBNK.IS,6.352218151092529
2017-07-07,AKBNK.IS,6.307439804077148
2017-07-10,AKBNK.IS,6.3394246101379395
2017-07-11,AKBNK.IS,6.55692195892334
2017-07-12,AKBNK.IS,6.640082836151123
2017-07-13,AKBNK.IS,6.537731647491455
2017-07-14,AKBNK.IS,6.640082836151123
2017-07-17,AKBNK.IS,6.729641914367676
2017-07-18,AKBNK.IS,6.640082836151123
2017-07-19,AKBNK.IS,6.78081750869751
2017-07-20,AKBNK.IS,6.691259384155273
2017-07-21,AKBNK.IS,6.6656718254089355
2017-07-24,AKBNK.IS,6.652877330780029
2017-07-25,AKBNK.IS,6.633686065673828
2017-07-26,AKBNK.IS,6.672068119049072
2017-07-27,AKBNK.IS,6.736038684844971
2017-07-28,AKBNK.IS,6.659274578094482
2017-07-31,AKBNK.IS,6.691259384155273
2017-08-01,AKBNK.IS,6.601701736450195
2017-08-02,AKBNK.IS,6.646481037139893
2017-08-03,AKBNK.IS,6.633686065673828
2017-08-04,AKBNK.IS,6.755229949951172
2017-08-07,AKBNK.IS,6.800008296966553
2017-08-08,AKBNK.IS,6.787214279174805
2017-08-09,AKBNK.IS,6.6656718254089355
2017-08-10,AKBNK.IS,6.608098030090332
2017-08-11,AKBNK.IS,6.505746364593506
2017-08-14,AKBNK.IS,6.697657108306885
2017-08-15,AKBNK.IS,6.537731647491455
2017-08-16,AKBNK.IS,6.537731647491455
2017-08-17,AKBNK.IS,6.492952346801758
2017-08-18,AKBNK.IS,6.46736478805542
2017-08-21,AKBNK.IS,6.524938106536865
2017-08-22,AKBNK.IS,6.524938106536865
2017-08-23,AKBNK.IS,6.55692195892334
2017-08-24,AKBNK.IS,6.614495277404785
2017-08-25,AKBNK.IS,6.68486213684082
2017-08-28,AKBNK.IS,6.716846466064453
2017-08-29,AKBNK.IS,6.691259384155273
2017-08-30,AKBNK.IS,6.691259384155273
2017-08-31,AKBNK.IS,6.614495277404785
2017-09-01,AKBNK.IS,6.614495277404785
2017-09-04,AKBNK.IS,6.614495277404785
2017-09-05,AKBNK.IS,6.614495277404785
2017-09-06,AKBNK.IS,6.563318729400635
2017-09-07,AKBNK.IS,6.492952346801758
2017-09-08,AKBNK.IS,6.416189193725586
2017-09-11,AKBNK.IS,6.486555576324463
2017-09-12,AKBNK.IS,6.518540382385254
2017-09-13,AKBNK.IS,6.448174476623535
2017-09-14,AKBNK.IS,6.524938106536865
2017-09-15,AKBNK.IS,6.544127941131592
2017-09-18,AKBNK.IS,6.505746364593506
2017-09-19,AKBNK.IS,6.3394246101379395
2017-09-20,AKBNK.IS,6.301042556762695
2017-09-21,AKBNK.IS,6.211484909057617
2017-09-22,AKBNK.IS,6.352218151092529
2017-09-25,AKBNK.IS,6.269057750701904
2017-09-26,AKBNK.IS,6.3394246101379395
2017-09-27,AKBNK.IS,5.974795818328857
2017-09-28,AKBNK.IS,6.045162677764893
2017-09-29,AKBNK.IS,6.013177394866943
2017-10-02,AKBNK.IS,6.051559925079346
2017-10-03,AKBNK.IS,6.045162677764893
2017-10-04,AKBNK.IS,6.153911590576172
2017-10-05,AKBNK.IS,6.08994197845459
2017-10-06,AKBNK.IS,6.051559925079346
2017-10-09,AKBNK.IS,5.878840923309326
2017-10-10,AKBNK.IS,6.057957649230957
2017-10-11,AKBNK.IS,6.032368183135986
2017-10-12,AKBNK.IS,6.198690891265869
2017-10-13,AKBNK.IS,6.205087184906006
2017-10-16,AKBNK.IS,6.160308837890625
2017-10-17,AKBNK.IS,6.147514820098877
2017-10-18,AKBNK.IS,6.134720802307129
2017-10-19,AKBNK.IS,6.294644832611084
2017-10-20,AKBNK.IS,6.262660503387451
2017-10-23,AKBNK.IS,6.08994197845459
2017-10-24,AKBNK.IS,6.083544731140137
2017-10-25,AKBNK.IS,6.275454521179199
2017-10-26,AKBNK.IS,6.160308837890625
2017-10-27,AKBNK.IS,6.134720802307129
2017-10-30,AKBNK.IS,6.205087184906006
